月,实际品牌,产品,是否旗舰店,进入时间,销量(件),均价(元),匹数,机型,冷暖型和单冷型,新风功能,是否为省电型,滞后三期铜价,市场月活
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,8052,2399,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,5205,3699,大 1 匹,0,1,0,0,5057.97,430200000
202007,Tcl,Tcl-TCL京东自营旗舰店,0,0,12253,1549,大 1 匹,0,1,0,0,5057.97,430200000
202007,Tcl,Tcl-TCL京东自营旗舰店,0,0,7882,2121,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,7955,2099,正 1 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,2367,6899,正 3 匹,1,1,0,0,5057.97,430200000
202007,康佳 Konka,康佳 Konka-康佳空调京东自营旗舰店,0,0,9510,1699,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,3844,4199,正 3 匹,1,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,2255,6999,正 2 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,6239,2399,大 1 匹,0,1,0,0,5057.97,430200000
202007,长虹 Changhong,长虹 Changhong-长虹空调京东自营旗舰店,0,0,3205,4600,大 3 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,2975,4899,大 2 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,4829,2949,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,3980,3399,正 2 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,4013,3299,大 1.5 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,5061,2599,大 1 匹,0,1,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,2429,5399,正 3 匹,1,1,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔空调澳墨专卖店已退店,0,0,856,14999,正 1.5 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,3473,3599,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,康佳 Konka,康佳 Konka-康佳空调京东自营旗舰店,0,0,7757,1549,小 1 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,1935,6199,正 3 匹,1,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力空调京东自营官方旗舰店,0,0,3846,2899,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,1974,5509,正 3 匹,1,1,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,4585,2308,正 1.5 匹,0,1,0,1,5057.97,430200000
202007,Tcl,Tcl-TCL京东自营旗舰店,0,0,3388,3049,大 2 匹,1,1,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,4301,2399,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的空调京东自营旗舰店（释放）(1000001452)已退店,0,0,4863,2099,小 1 匹,0,0,0,1,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,964,10499,正 3 匹,1,1,0,0,5057.97,430200000
202007,科龙 Kelon,科龙 Kelon-科龙空调京东自营旗舰店,0,0,2004,4999,正 3 匹,1,1,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,4326,2289,大 1 匹,0,1,0,1,5057.97,430200000
202007,小米 Mi,小米 Mi-小米京东自营旗舰店,0,0,4201,2349,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,1295,7478,正 3 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,4963,1899,正 1.5 匹,0,1,0,1,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,1320,6999,正 3 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,1306,6899,大 3 匹,1,1,0,0,5057.97,430200000
202007,Tcl,Tcl-TCL京东自营旗舰店,0,0,3854,2299,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,科龙 Kelon,科龙 Kelon-科龙空调京东自营旗舰店,0,0,3797,2309,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,海信 Hisense,海信 Hisense-海信京东自营旗舰店,0,0,3619,2399,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,3320,2599,大 1.5 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力官方旗舰店,0,0,2965,2899,大 1 匹,0,1,0,0,5057.97,430200000
202007,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营旗舰店,0,0,3889,2199,正 1.5 匹,0,1,0,1,5057.97,430200000
202007,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营旗舰店,0,0,3154,2699,正 1.5 匹,0,1,0,1,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,1841,4599,正 3 匹,1,1,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,1292,6399,正 3 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,1565,5199,正 2 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,3217,2499,大 1 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,834,9499,正 3 匹,1,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,1120,6999,正 3 匹,1,1,0,0,5057.97,430200000
202007,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营旗舰店,0,0,2815,2699,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力官方旗舰店,0,0,934,8099,正 3 匹,1,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力官方旗舰店,0,0,3107,2299,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,3145,2189,大 1 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,1261,5399,正 2 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的汇洁信专卖店已退店,0,0,1146,5899,大 2 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的天中专卖店(769415)已退店,0,0,832,8099,大 2 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,2763,2399,大 1 匹,0,1,0,0,5057.97,430200000
202007,松下 Panasonic,松下 Panasonic-,0,0,2097,3158,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,1500,4399,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,Tcl,Tcl-TCL京东自营旗舰店,0,0,3833,1699,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,海信 Hisense,海信 Hisense-海信京东自营旗舰店,0,0,2690,2399,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,2147,2899,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,松下 Panasonic,松下 Panasonic-松下空调京东自营旗舰店,0,0,2172,2858,大 1 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力官方旗舰店,0,0,764,8099,正 2 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,1692,3599,正 3 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,2254,2699,正 1 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力官方旗舰店,0,0,1479,4099,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,2509,2399,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,1925,3099,大 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,992,5899,大 2 匹,1,1,0,0,5057.97,430200000
202007,云米 Viomi,云米 Viomi-云米智能京东自营旗舰店,0,0,4168,1399,正 1 匹,0,1,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,2754,2099,正 1.5 匹,0,1,0,1,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,1691,3399,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,1361,4199,正 3 匹,1,1,0,0,5057.97,430200000
202007,卡萨帝 Casarte,卡萨帝 Casarte-海尔澳墨专卖店,0,0,355,15999,正 1.5 匹,1,0,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,1883,2999,大 1.5 匹,0,1,0,1,5057.97,430200000
202007,Tcl,Tcl-TCL京东自营旗舰店,0,0,3673,1529,大 1 匹,0,0,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的汇洁信专卖店已退店,0,0,1144,4899,大 2 匹,1,1,0,1,5057.97,430200000
202007,华凌,华凌-华凌京东自营旗舰店,0,0,2536,2199,正 1 匹,0,1,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔空调澳墨专卖店已退店,0,0,857,6484,正 3 匹,1,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,635,8699,正 3 匹,1,1,0,0,5057.97,430200000
202007,长虹 Changhong,长虹 Changhong-长虹空调京东自营旗舰店,0,0,1485,3700,大 2 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的舒润专卖店已退店,0,0,652,8399,大 3 匹,1,1,1,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,768,7099,正 3 匹,1,1,0,0,5057.97,430200000
202007,Tcl,Tcl-TCL京东自营旗舰店,0,0,1109,4899,大 3 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的一伴专卖店,0,0,964,5599,大 3 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,1723,3099,大 1 匹,0,1,0,0,5057.97,430200000
202007,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营旗舰店,0,0,1041,5099,正 3 匹,1,1,0,1,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,698,7599,正 3 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,1798,2949,正 2 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的天中专卖店(769415)已退店,0,0,607,8699,大 3 匹,1,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-,0,0,2272,2300,小 1 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-,0,0,1810,2858,正 1.5 匹,0,1,0,1,5057.97,430200000
202007,志高 Chigo,志高 Chigo-志高空调京东自营旗舰店已退店,0,0,2852,1799,正 1 匹,0,1,0,0,5057.97,430200000
202007,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营旗舰店,0,0,1067,4799,正 2 匹,1,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力官方旗舰店,0,0,1413,3599,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力河北京东自营旗舰店(1000387264)已退店,0,0,1017,4999,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的中诚专卖店,0,0,839,6000,大 3 匹,1,1,0,1,5057.97,430200000
202007,格力 Gree,格力 Gree-格力空调京东自营旗舰店,0,0,2204,2250,小 1 匹,0,0,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,2585,1899,大 1 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,827,5899,大 2 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,1699,2799,大 1 匹,0,1,0,1,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,2351,1999,正 1 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力官方旗舰店,0,0,516,9099,正 3 匹,1,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-,0,0,1918,2350,大 1 匹,0,0,0,0,5057.97,430200000
202007,华凌,华凌-华凌京东自营旗舰店,0,0,1996,2249,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,1683,2599,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的空调邓氏专卖店,0,0,1730,2499,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,831,5099,正 3 匹,1,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,524,7999,正 3 匹,1,1,0,0,5057.97,430200000
202007,康佳 Konka,康佳 Konka-康佳空调京东自营旗舰店,0,0,1496,2799,正 2 匹,1,1,0,0,5057.97,430200000
202007,Tcl,Tcl-TCL京东自营旗舰店,0,0,2182,1899,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营旗舰店,0,0,1142,3599,正 2 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-浩龙电器专营店已退店,0,0,1352,2999,大 1.5 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,625,6468,正 2 匹,1,1,0,0,5057.97,430200000
202007,华凌,华凌-华凌京东自营旗舰店,0,0,1545,2599,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,Tcl,Tcl-TCL京东自营旗舰店,0,0,1647,2399,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力空调京东自营旗舰店,0,0,1542,2550,大 1 匹,0,1,0,0,5057.97,430200000
202007,Tcl,Tcl-TCL京东自营旗舰店,0,0,794,4899,大 3 匹,1,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力官方旗舰店,0,0,1819,2099,大 1 匹,0,1,0,0,5057.97,430200000
202007,大金 Daikin,大金 Daikin-大金空调京东自营旗舰店,0,0,949,3958,大 1.5 匹,0,1,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,1330,2799,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营旗舰店,0,0,501,7229,正 3 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,1121,3199,正 2 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,1625,2199,大 1 匹,0,1,0,1,5057.97,430200000
202007,格力 Gree,格力 Gree-格力官方旗舰店,0,0,1357,2600,大 1 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的汇洁信专卖店已退店,0,0,899,3899,大 1.5 匹,0,0,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔官方旗舰店,0,0,583,5999,正 3 匹,1,1,0,0,5057.97,430200000
202007,海信 Hisense,海信 Hisense-海信京东自营旗舰店,0,0,643,5399,正 3 匹,1,1,0,0,5057.97,430200000
202007,松下 Panasonic,松下 Panasonic-,0,0,973,3548,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的中投专卖店,0,0,1381,2499,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,华凌,华凌-华凌京东自营旗舰店,0,0,1812,1899,正 1 匹,0,1,0,1,5057.97,430200000
202007,科龙 Kelon,科龙 Kelon-科龙空调京东自营旗舰店,0,0,1505,2249,正 1 匹,0,1,0,1,5057.97,430200000
202007,长虹 Changhong,长虹 Changhong-长虹空调京东自营旗舰店,0,0,2042,1650,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,1586,2099,正 1 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,1379,2399,大 1.5 匹,0,1,0,1,5057.97,430200000
202007,美的 Midea,美的 Midea-美的汇洁信专卖店已退店,0,0,1320,2499,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,华凌,华凌-华凌京东自营旗舰店,0,0,1649,1999,大 1 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,1054,3099,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,1381,2269,大 1 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,519,5999,正 2 匹,1,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,398,7699,正 2 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,672,4559,正 2 匹,1,1,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,546,5598,正 2 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的中投专卖店,0,0,201,15000,大 2 匹,1,1,0,0,5057.97,430200000
202007,扬子 Yairz,扬子 Yairz-扬子空调京东自营旗舰店,0,0,871,3449,正 2 匹,1,1,0,0,5057.97,430200000
202007,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营旗舰店,0,0,449,6679,正 3 匹,1,1,0,1,5057.97,430200000
202007,华凌,华凌-华凌京东自营旗舰店,0,0,665,4499,正 3 匹,1,1,0,0,5057.97,430200000
202007,志高 Chigo,志高 Chigo-志高空调京东自营旗舰店已退店,0,0,1030,2899,正 2 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力官方旗舰店,0,0,932,3199,大 1 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,331,8999,大 3 匹,1,1,0,0,5057.97,430200000
202007,海信 Hisense,海信 Hisense-海信京东自营旗舰店,0,0,1100,2699,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-,0,0,1288,2290,小 1 匹,0,0,0,0,5057.97,430200000
202007,科龙 Kelon,科龙 Kelon-科龙空调京东自营官方旗舰店,0,0,1049,2799,正 1.5 匹,0,1,0,1,5057.97,430200000
202007,美的 Midea,美的 Midea-美的舒润专卖店已退店,0,0,1101,2599,大1.5匹/大1匹,0,1,0,1,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,714,3999,大 1 匹,0,1,0,0,5057.97,430200000
202007,Tcl,Tcl-TCL空调京东自营官方旗舰店,0,0,1527,1869,大 1 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,1154,2449,小 1 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-,0,0,381,7299,正 3 匹,1,1,0,0,5057.97,430200000
202007,长虹 Changhong,长虹 Changhong-长虹空调京东自营旗舰店,0,0,1849,1499,大 1 匹,0,1,0,0,5057.97,430200000
202007,Tcl,Tcl-TCL京东自营旗舰店,0,0,1317,2099,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,华凌,华凌-华凌京东自营旗舰店,0,0,476,5799,正 3 匹,1,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力空调京东自营旗舰店,0,0,1249,2199,大 1 匹,0,0,0,0,5057.97,430200000
202007,云米 Viomi,云米 Viomi-云米智能京东自营旗舰店,0,0,1440,1899,正 3 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的空洗四川京东自营专卖店(1000280511)已退店,0,0,290,9399,正 3 匹,1,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力空调京东自营旗舰店,0,0,1124,2390,大 1 匹,0,0,0,0,5057.97,430200000
202007,Tcl,Tcl-TCL空调京东自营官方旗舰店,0,0,805,3296.8,正 2 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力官方旗舰店,0,0,500,5299,正 3 匹,1,1,0,0,5057.97,430200000
202007,三菱 Mitsubishi,三菱 Mitsubishi-三菱电机空调京东自营旗舰店,0,0,602,4400,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,云米 Viomi,云米 Viomi-云米智能京东自营旗舰店,0,0,1104,2399,正 3 匹,0,1,0,1,5057.97,430200000
202007,康佳 Konka,康佳 Konka-康佳空调京东自营旗舰店,0,0,694,3799,正 3 匹,1,1,0,0,5057.97,430200000
202007,松下 Panasonic,松下 Panasonic-,0,0,778,3363,大 1.5 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,349,7469,正 3 匹,1,1,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,928,2799,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力官方旗舰店,0,0,818,3169,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,784,3298,正 2 匹,1,1,0,0,5057.97,430200000
202007,长虹 Changhong,长虹 Changhong-长虹空调京东自营旗舰店,0,0,534,4799,正 2 匹,1,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,891,2849,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-国美官方旗舰店已退店,0,0,246,10299,正 3 匹,1,0,0,1,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔官方旗舰店,0,0,419,5999,正 2 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,605,4149,正 2 匹,0,1,0,1,5057.97,430200000
202007,长虹 Changhong,长虹 Changhong-长虹空调京东自营旗舰店,0,0,1463,1699,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,913,2699,大 1 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,716,3399,正 1 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,984,2468,大 1.5 匹,0,1,0,0,5057.97,430200000
202007,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营旗舰店,0,0,1062,2279,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,931,2599,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,长虹 Changhong,长虹 Changhong-长虹空调京东自营旗舰店,0,0,1503,1599,大 1 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的三创专卖店,0,0,359,6599,大 3 匹,1,1,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,677,3499,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,656,3599,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,海尔 Haier,海尔 Haier-海尔京东自营旗舰店,0,0,934,2499,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,康佳 Konka,康佳 Konka-康佳空调京东自营旗舰店,0,0,1444,1599,正 1 匹,0,1,0,0,5057.97,430200000
202007,华凌,华凌-华凌京东自营旗舰店,0,0,475,4799,正 2 匹,1,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的小美专卖店已退店,0,0,152,14881,大 1.5 匹,0,1,0,1,5057.97,430200000
202007,长虹 Changhong,长虹 Changhong-长虹空调京东自营旗舰店,0,0,981,2299,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-浩龙电器专营店已退店,0,0,450,4999,大 2 匹,1,1,0,0,5057.97,430200000
202007,松下 Panasonic,松下 Panasonic-,0,0,688,3242,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,111,19999,正 3 匹,1,1,1,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的京东自营旗舰店,0,0,875,2499,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的空调京东自营旗舰店（释放）(1000001452)已退店,0,0,683,3199,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的舒润专卖店已退店,0,0,750,2899,大 1.5 匹,0,1,0,1,5057.97,430200000
202007,奥克斯 Aux,奥克斯 Aux-奥克斯智慧空调旗舰店,0,0,992,2188,大 1.5 匹,0,0,0,1,5057.97,430200000
202007,奥克斯 Aux,奥克斯 Aux-奥克斯空调京东自营旗舰店,0,0,355,6109,正 2 匹,1,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-国美官方旗舰店已退店,0,0,865,2499,正 1.5 匹,0,0,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力空调京东自营旗舰店,0,0,697,3099,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力官方旗舰店,0,0,567,3799,大 1 匹,0,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,244,8668,正 3 匹,1,1,0,0,5057.97,430200000
202007,华凌,华凌-华凌京东自营旗舰店,0,0,571,3699,正 2 匹,1,1,0,0,5057.97,430200000
202007,海信 Hisense,海信 Hisense-海信京东自营旗舰店,0,0,459,4599,正 3 匹,1,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力官方旗舰店,0,0,346,6099,正 2 匹,1,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力京东自营旗舰店,0,0,177,11899,正 3 匹,1,1,0,0,5057.97,430200000
202007,云米 Viomi,云米 Viomi-云米智能京东自营旗舰店,0,0,955,2199,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,康佳 Konka,康佳 Konka-康佳空调京东自营旗舰店,0,0,773,2699,正 2 匹,1,1,0,0,5057.97,430200000
202007,格力 Gree,格力 Gree-格力空调京东自营旗舰店,0,0,564,3699,正 1.5 匹,0,1,0,0,5057.97,430200000
202007,美的 Midea,美的 Midea-美的集团官方旗舰店,0,0,366,5669,正 3 匹,1,1,0,0,5057.97,430200000
